month,fwd_3m_Goldilocks,fwd_3m_Reflation,fwd_3m_Stagflation,fwd_3m_Recession,winner_3m,winner_margin_3m,softmax_3m_Goldilocks,softmax_3m_Reflation,softmax_3m_Stagflation,softmax_3m_Recession,er_3m_Goldilocks,er_3m_Reflation,er_3m_Stagflation,er_3m_Recession,fwd_6m_Goldilocks,fwd_6m_Reflation,fwd_6m_Stagflation,fwd_6m_Recession,winner_6m,winner_margin_6m,softmax_6m_Goldilocks,softmax_6m_Reflation,softmax_6m_Stagflation,softmax_6m_Recession,er_6m_Goldilocks,er_6m_Reflation,er_6m_Stagflation,er_6m_Recession,fwd_12m_Goldilocks,fwd_12m_Reflation,fwd_12m_Stagflation,fwd_12m_Recession,winner_12m,winner_margin_12m,softmax_12m_Goldilocks,softmax_12m_Reflation,softmax_12m_Stagflation,softmax_12m_Recession,er_12m_Goldilocks,er_12m_Reflation,er_12m_Stagflation,er_12m_Recession
1990-03,0.08292857015872138,0.058629803412158954,0.0007739535455751617,0.0665230400019927,Goldilocks,Neutral,0.39545050857329384,0.2432404129838361,0.07647266148584488,0.28483641695702516,0.030714728379109324,0.0064159616325469015,-0.05143988823403689,0.01430919822238065,-0.08614841396164234,-0.024270496411301825,0.12321242512447156,-0.03566884683355926,Stagflation,Stagflation,0.01369282359256072,0.04720171474316331,0.9015257916601181,0.0375796700041579,-0.08042958094113438,-0.01855166339079386,0.12893125814497952,-0.02995001381305129,0.2358424848354797,0.18492903975302008,0.027578634101559755,0.21221357013468298,Goldilocks,Neutral,0.49996549640650445,0.180597389666561,0.007762171085904822,0.3116749428410299,0.07070155262929409,0.019788107546834466,-0.13756229810462586,0.04707263792849736
1990-04,0.1285532501259392,0.10286144697411251,-0.001538362011866523,0.10123726316020314,Goldilocks,Goldilocks,0.44416588014743236,0.26569845384120105,0.03292939927833826,0.2572062667330284,0.04577485056384213,0.02008304741201543,-0.0843167615739636,0.018458863598106057,-0.03299007030692457,-0.0014133503640927135,0.08310790789364193,0.01126278596994692,Stagflation,Stagflation,0.06451924949663214,0.12132804828650758,0.6578146370952542,0.1563380651216061,-0.04798188860506746,-0.016405168662235604,0.06811608959549904,-0.0037290323281959706,0.3091297894114637,0.23740082624339195,0.012103739351806055,0.26860300179610164,Goldilocks,Goldilocks,0.5933077177275208,0.14133513554148022,0.001560790119850124,0.263796356611149,0.10232045021077285,0.03059148704270112,-0.19470559984888478,0.0617936625954108
1990-05,-0.08928265581651541,-0.06575322060856258,0.04835104050885741,-0.04131041160133499,Stagflation,Stagflation,0.047856739328420515,0.07661559567778613,0.7506097508056586,0.12491791418813475,-0.052283843937126526,-0.02875440872917369,0.0853498523882463,-0.004311599721946099,-0.044426164554488494,-0.04089922513423528,0.0377294448659501,0.011095807284263556,Stagflation,Stagflation,0.09727610703105176,0.10438564725927446,0.5030379364541706,0.2953003092555031,-0.035301130169860966,-0.03177419074960775,0.046854479250577626,0.020220841668891085,0.23721931161833276,0.17330605959995135,0.01168993553611129,0.22141761023722764,Goldilocks,Neutral,0.495405916320898,0.1379805066650455,0.005445501951225536,0.361168075062831,0.076311082370427,0.012397830352045586,-0.1492182937117945,0.060509380989321876
1990-06,-0.15612939650819505,-0.07830905530550701,0.12234378317412968,-0.095817795774352,Stagflation,Stagflation,0.0036849243619991034,0.017472999846436472,0.9665312131504616,0.012310862641102703,-0.10415128040471396,-0.02633093920202592,0.17432189927761077,-0.04383967967087091,-0.012515829524982154,-0.011279026206558402,0.02834971814936759,0.030767614244437642,Recession,Neutral,0.1500140495420944,0.15377108256997193,0.3396921977392438,0.3565226701486899,-0.021346448690548324,-0.02010964537212457,0.01951909898380142,0.021936995078871473,0.13016418249586345,0.10498319404605087,0.03877634307800002,0.1339575267133318,Recession,Neutral,0.35162586022773273,0.21250126562856206,0.05653223038979109,0.37934064375391413,0.028193870912551905,0.0030128824627393275,-0.06319396850531153,0.03198721513002026
1990-07,-0.14314195667314464,-0.09454931770831303,0.08477668714049728,-0.08170308088926985,Stagflation,Stagflation,0.009757243075146292,0.02578679832168673,0.9311149741561732,0.03334098444699401,-0.08448753964058708,-0.03589490067575547,0.14343110417305482,-0.023048663856712295,0.03881781776938006,0.01312910997061086,0.005617879311401368,0.06439160204186306,Recession,Recession,0.26449620143032065,0.15823048468564324,0.13615965359422597,0.44111366028981025,0.00832871549606622,-0.01735999230270298,-0.024871222961912468,0.03390249976854923,0.19302370188112808,0.15896428433482576,0.033884313147447886,0.17342356242332654,Goldilocks,Neutral,0.44980463116915875,0.22760803040612645,0.018653346385681172,0.30393399203903354,0.053199736434446004,0.019140318888143687,-0.10593965229923419,0.03359959697664447
1990-08,0.04925402107307353,0.02660324447735004,-0.01013171660301086,0.05466442894527998,Recession,Neutral,0.3273423993489051,0.20809426704342043,0.09981235391364794,0.3647509796940266,0.019156526599900355,-0.0034942499958231336,-0.04022921107618403,0.024566934472106807,0.2832294250900619,0.1764857842812513,-0.057977572113106654,0.2298453507834645,Goldilocks,Goldilocks,0.6834562007324073,0.08082527751015155,0.0007430608270346049,0.23497546093040655,0.12533367807964413,0.018590037270833554,-0.21587331912352442,0.07194960377304674,0.4258606879551101,0.2933693757683798,-0.04037895351103345,0.33456451818931104,Goldilocks,Goldilocks,0.8118059175405745,0.057365039512995944,7.240126296043763e-05,0.13075664168346923,0.17250678085466825,0.040015468667937926,-0.2937328606114753,0.08121061108886918
1990-09,0.17018434625991513,0.0727250598313805,-0.08374801592336978,0.13999989098126392,Goldilocks,Goldilocks,0.5898281635248381,0.08398561361144201,0.0036736436971698742,0.32251257916655,0.09539402597261769,-0.0020652604559169424,-0.1585383362106672,0.06520957069396648,0.3523448486783136,0.2144032084659668,-0.0851431028394419,0.2570511345136005,Goldilocks,Goldilocks,0.8249349652157775,0.05227256945846715,0.00013075179113925184,0.12266171353461613,0.16768082647370386,0.029739186261357048,-0.2698071250440517,0.07238711230899075,0.5212158443657982,0.30319170550602464,-0.10187450086258264,0.40325727594266686,Goldilocks,Goldilocks,0.9031183518323302,0.0115348262975838,3.496638171240484e-06,0.08534332523191479,0.2397682631278214,0.021744124268047893,-0.3833220821005594,0.12180969470469011
1990-10,0.21235696608045346,0.11892246566802608,-0.07297244563557208,0.15909307751202043,Goldilocks,Goldilocks,0.665654073118583,0.10272752735891254,0.0022126300847704872,0.2294057694377338,0.10800695017422149,0.014572449761794115,-0.17732246154180403,0.05474306160578846,0.3537914650235036,0.239152182431598,-0.06555595063461424,0.2544741281855124,Goldilocks,Goldilocks,0.8074881242800956,0.08154399547516981,0.0001839631220784024,0.11078391712265603,0.15832600877200367,0.04368672618009806,-0.2610214068861142,0.05900867193401246,0.5479757701343873,0.3498017625351654,-0.08453829723473677,0.41704831397449077,Goldilocks,Goldilocks,0.915827518854246,0.017397871945623183,2.9367454557574554e-06,0.06677167245467512,0.2404038827820606,0.042229875182838716,-0.3921101845870634,0.10947642662216411
1990-11,0.22299214424520522,0.14599850585920118,-0.048335577887090544,0.16610110005641765,Goldilocks,Goldilocks,0.6496361062295667,0.1392874247094894,0.0028572451515688634,0.20821922390937508,0.10130310117677184,0.024309462790767802,-0.17002462095552393,0.04441205698798427,0.2947396273585823,0.22333970563642463,-0.025092772936786533,0.20801372277259716,Goldilocks,Goldilocks,0.7052480809943547,0.1691103050146367,0.001175744569339794,0.12446586942166882,0.1194895566508779,0.04808963492872026,-0.2003428436444909,0.03276365206489279,0.38112687673114504,0.22510511320342189,-0.0605210119186003,0.31545867862800714,Goldilocks,Goldilocks,0.7614999540856843,0.03361104863992806,0.00011106189050322303,0.2047779353838843,0.16583446257015158,0.00981269904242843,-0.27581342607959375,0.10016626446701368
1990-12,0.1556682098855713,0.13207312287162976,-0.0015226017954853709,0.10267653923333604,Goldilocks,Neutral,0.49666088151116267,0.30982441133606026,0.021414991809855954,0.17209971534292118,0.058444392336808385,0.03484930532286683,-0.0987464193442483,0.005452721684573114,0.14448840425686119,0.11758850407162315,0.010139181977310506,0.10010977357348713,Goldilocks,Goldilocks,0.48457693109964894,0.28295226246366334,0.032992879242568295,0.19947792719411936,0.05140693828704068,0.024507038101802645,-0.08294228399251,0.007028307603666628,0.5157695037489936,0.3373315348433776,-0.06056897553634076,0.40029208983852377,Goldilocks,Goldilocks,0.8869126356261279,0.025002782161230936,8.747187118486817e-06,0.08807583502552262,0.217563465525355,0.03912549661973902,-0.35877501375997933,0.10208605161488521
1991-01,0.11666077145604033,0.10745133863389872,0.008000296178944339,0.08228937996785068,Goldilocks,Neutral,0.4084202386541357,0.33971532401337823,0.04648302236438403,0.20538141496810208,0.038060324896856804,0.028850892074715195,-0.07060015038023919,0.003688933408667161,0.14844362647039436,0.14394530068181086,0.028108523543159354,0.10243594572928169,Goldilocks,Neutral,0.4162276151155901,0.3804161353526866,0.03750709832776111,0.1658491512039621,0.0427102773642328,0.0382119515756493,-0.07762482556300221,-0.003297403376879865,0.43241307750098334,0.2834597443082577,-0.05153234429797579,0.35477022221238114,Goldilocks,Goldilocks,0.7920508026533594,0.04026807094422051,4.957429123717488e-05,0.167631552111183,0.17763540257007177,0.02868206937734613,-0.30631001922888734,0.09999254728146956
1991-02,0.05866553064219192,0.06748804591087815,0.024423320248433533,0.035942529094734325,Reflation,Neutral,0.30012594312170354,0.35804278926317157,0.1513141272827958,0.19051714033232914,0.012035674168132435,0.020858189436818664,-0.02220653622562595,-0.010687327379325158,0.11115024334408308,0.09934976949894556,0.018681740562748274,0.08514824025568409,Goldilocks,Neutral,0.3934519881324186,0.31073783150125867,0.06190425965430506,0.23390592071201763,0.032567744928717834,0.020767271083580313,-0.05990075785261697,0.006565741840318842,0.2784500752341807,0.1896751674119224,-0.019184163417614388,0.23416948048856165,Goldilocks,Goldilocks,0.6311300048432574,0.10691281772629423,0.0016402146183909986,0.26031696281205735,0.1076724353049181,0.0188975274826598,-0.18996180334687698,0.06339184055929906
1991-03,-0.009673888693206397,-0.012794773153225957,0.01167956710263685,-0.0023277593823058415,Stagflation,Neutral,0.21595878028264853,0.2028911986763,0.3310126768769229,0.2501373441641287,-0.00639467516168106,-0.00951555962170062,0.014958780634162188,0.0009514541492194953,0.1248727318719978,0.07311286434446714,-0.018288541164273902,0.11630882580257078,Goldilocks,Neutral,0.4434928422887131,0.15750926972375576,0.02531649606769855,0.3736813919198325,0.05087126165830734,-0.000888605869223319,-0.09229001137796436,0.042307355588880324,0.23002633762085858,0.14019617526025555,-0.02637451748009053,0.2079990031308695,Goldilocks,Neutral,0.5508203198646786,0.09135978663831851,0.003265430332419231,0.3545544631645835,0.0920645879878853,0.002234425627282266,-0.16433626711306382,0.07003725349789622
1991-04,0.028462408483206282,0.03295310662853088,0.01994863239667672,0.018614768041084768,Reflation,Neutral,0.26605420750961395,0.29105551976864297,0.22439873893631448,0.21849153378542863,0.003467679595831618,0.007958377741156219,-0.005046096490697944,-0.006379960846289896,0.14343738317741014,0.08929458517874608,-0.020314053701785732,0.12959548717367955,Goldilocks,Neutral,0.46846741320543395,0.15863573255940747,0.017715461796504867,0.3551813924386536,0.05793403272039763,0.0037912347217335662,-0.10581740415879826,0.044092136716667035,0.2641523270530876,0.17499762144349496,-0.025062680623099194,0.2278588785128224,Goldilocks,Goldilocks,0.6041943711660462,0.10157544679556763,0.0018581768134947345,0.2923720052248914,0.10366579045651117,0.014511084846918515,-0.18554921721967563,0.06737234191624597
1991-05,0.04957629315658712,0.029847382094925552,-0.005604694438518689,0.047498495118207466,Goldilocks,Neutral,0.3372762904637253,0.22731215982348627,0.11186387111304515,0.32354767859974326,0.019246924173786754,-0.0004819868878748121,-0.03593406342131905,0.017169126135407102,0.06672171573894185,0.00144310493550017,-0.03634011319060271,0.08894348949017365,Recession,Neutral,0.33807501809557267,0.09162421584078875,0.04303575317040619,0.5272650128932324,0.03652966649543861,-0.02874894430800307,-0.06653216243410595,0.05875144024667041,0.2321729675505293,0.1401353207057252,-0.03307570034720032,0.21384965881915108,Goldilocks,Neutral,0.5385481147450374,0.08546645034255769,0.0026748772306840413,0.373310557681721,0.09390240586847798,0.0018647590236738898,-0.17134626202925163,0.07557909713709976
1991-06,0.13586092402194871,0.08702105211911221,-0.02962213455861011,0.11891338693700097,Goldilocks,Neutral,0.4704640157873643,0.1771367507278348,0.017185367649436973,0.3352138658353639,0.05781761689208577,0.008977744989249262,-0.10766544168847306,0.04087007980713803,0.32440791720665135,0.196622486694505,-0.06999843068679175,0.27286578437527587,Goldilocks,Goldilocks,0.6970007806310894,0.05411318765173824,0.0002614949186743093,0.24862453679849814,0.1434334778092412,0.015648047297094847,-0.2509728700842019,0.09189134497786572,0.32221210851826954,0.1988723343892205,-0.05265096751277805,0.2841435366357564,Goldilocks,Goldilocks,0.6441487550802819,0.054660110549948904,0.00035724557982020786,0.30083388878994904,0.13406785551065242,0.010728081381603388,-0.24079522052039515,0.09599928362813931
1991-07,0.11179307454102376,0.054544081612871,-0.03947520965232644,0.10895259190677521,Goldilocks,Neutral,0.4326112234072916,0.13767001123670045,0.020998978073894344,0.4087197872821136,0.052839439938937874,-0.004409552989214888,-0.09842884425441233,0.049998957304689326,0.24726459748253854,0.12195901634745474,-0.0774634836862063,0.2288879253807129,Goldilocks,Neutral,0.5632099975976038,0.0459494065411613,0.0008513694849368174,0.3899892263762981,0.11710258360141357,-0.008202997533670237,-0.20762549756733129,0.09872591149958793,0.37634053351030594,0.20379706410866608,-0.08807625824103858,0.33944714734986964,Goldilocks,Goldilocks,0.6622767055643544,0.021006125061877396,6.125851724370373e-05,0.31665591085652456,0.16846341182835517,-0.0040800575732846955,-0.29595337992298937,0.13157002566791887
1991-08,0.0163355657841605,-0.02758105487596144,-0.030908652303752948,0.03956568392710598,Recession,Neutral,0.2945004139487253,0.12235761109162961,0.11447953197037818,0.46866244298926685,0.016982680151272477,-0.026933940508849463,-0.03026153793664097,0.04021279829421796,0.15056454596688684,0.08216256592671578,-0.03717147610739003,0.13732800248357319,Goldilocks,Neutral,0.4888959390756349,0.12447564353380525,0.011443583979587384,0.37518483341097253,0.0673436363994404,-0.0010583436407306662,-0.12039238567483648,0.05410709291612674,0.30461868389162106,0.1462993409637282,-0.08580170417134948,0.29054231817047477,Goldilocks,Neutral,0.556423500506382,0.023456387299449644,0.00022607735367121228,0.41989403484049714,0.14070402417800243,-0.01761531874989042,-0.2497163638849681,0.12662765845685614
1991-09,0.16599478791565442,0.10082733389728596,-0.04160883874841467,0.1375909871448727,Goldilocks,Goldilocks,0.5393839511376435,0.1465077864275838,0.008485468598089624,0.3056227938366831,0.07529372036330481,0.010126266344936352,-0.13230990630076428,0.04688991959252309,0.0934804469603114,0.06251281961545362,-0.008236611932192713,0.08213692771118068,Goldilocks,Neutral,0.4055012682967112,0.2182784310244542,0.05302602461118756,0.32319427606764717,0.03600705137162315,0.005039424026765368,-0.06571000752088096,0.024663532122492435,0.33490125827350137,0.17783237568040536,-0.08307856686264845,0.3048712257847108,Goldilocks,Goldilocks,0.6281645987856783,0.02715129057500788,0.00014707769849976342,0.34453703294081406,0.1512696850545091,-0.005799197538586903,-0.26671014008164073,0.12123965256571856
1991-10,0.12184958338352743,0.0639280385808776,-0.039549498790270185,0.10815190329075866,Goldilocks,Neutral,0.47304064852604444,0.1485245740594123,0.018750111123972922,0.3596846662905703,0.05825457676730404,0.00033303196465421514,-0.10314450540649357,0.044556896674535273,0.1055719759137418,0.07867755649467917,-0.004847090987939942,0.08698989368752187,Goldilocks,Neutral,0.4195581615721266,0.2450136131559314,0.04610036295815639,0.28932786231378554,0.03897389213674109,0.012079472717678452,-0.07144517476494065,0.020391809910521155,0.2841784641680643,0.14756547470195375,-0.07223787049923001,0.25928890178145086,Goldilocks,Neutral,0.5974622370207251,0.03887810702767624,0.000479200775827544,0.3631804551757711,0.1294797216300046,-0.007133267836105961,-0.22693661303728974,0.10459015924339116
1991-11,0.13207151722488536,0.11285631707707905,-0.006462573232673301,0.0940415022042246,Goldilocks,Neutral,0.45229846468576923,0.30798105737775455,0.028322611338838725,0.21139786659763748,0.048944826406506436,0.029729626258700126,-0.08958926405105222,0.010914811385845671,0.15510254396290765,0.1384923567666461,0.0033875155416197493,0.11470399569352908,Goldilocks,Neutral,0.45224086211716863,0.3244109819451185,0.021756538874628403,0.2015916170630846,0.05218094097173201,0.03557075377547045,-0.0995340874495559,0.011782392702353442,0.32903492988949,0.22661059696482116,-0.04273849618490718,0.26418136740520576,Goldilocks,Goldilocks,0.712834096874746,0.0919056081185683,0.0004205382622852682,0.19483975674440057,0.13476283037083758,0.032338497446168735,-0.23701059570355962,0.06990926788655333
